,Board State,Score,Best Move,Depth
1893,"((-1, 1, 0), (-1, 0, 1), (0, 1, 0))",-2,"(1, 1)",5
2506,"((0, 1, 1), (0, 0, -1), (0, -1, 1))",0,"(0, 0)",5
2152,"((0, 1, -1), (-1, 0, 0), (1, 1, 0))",2,"(0, 0)",5
2156,"((0, 1, -1), (-1, 0, 0), (1, 0, 1))",0,"(2, 1)",5
2505,"((0, 1, 1), (0, 0, -1), (1, -1, 0))",2,"(0, 0)",5
2142,"((0, 1, -1), (0, 0, 1), (1, -1, 0))",0,"(0, 0)",5
2503,"((0, 1, 1), (0, 1, -1), (0, -1, 0))",2,"(0, 0)",5
1889,"((-1, 1, 0), (-1, 0, 1), (1, 0, 0))",2,"(0, 2)",5
2496,"((0, 1, 1), (0, 0, -1), (-1, 0, 1))",0,"(0, 0)",5
2494,"((0, 1, 1), (0, 0, -1), (-1, 1, 0))",2,"(0, 0)",5
2492,"((0, 1, 1), (0, 1, -1), (-1, 0, 0))",2,"(0, 0)",5
2488,"((0, 1, 1), (1, 0, -1), (-1, 0, 0))",0,"(0, 0)",5
2160,"((0, 1, -1), (0, -1, 0), (1, 1, 0))",-2,"(2, 2)",5
2163,"((0, 1, -1), (0, -1, 0), (1, 0, 1))",0,"(2, 1)",5
2165,"((0, 1, -1), (0, 0, -1), (1, 1, 0))",-2,"(2, 2)",5
2501,"((0, 1, 1), (1, 0, -1), (0, -1, 0))",0,"(0, 0)",5
2237,"((0, 1, 1), (-1, 0, -1), (0, 0, 1))",-2,"(0, 0)",5
3300,"((0, 0, 1), (0, 0, -1), (1, -1, 1))",-2,"(1, 1)",5
2595,"((0, 1, 1), (0, 1, 0), (0, -1, -1))",-2,"(2, 0)",5
3807,"((0, 0, 0), (1, 1, -1), (-1, 1, 0))",0,"(0, 1)",5
3797,"((0, 0, 0), (1, -1, 0), (-1, 1, 1))",-2,"(0, 2)",5
3795,"((0, 0, 0), (1, -1, -1), (0, 1, 1))",0,"(2, 0)",5
3791,"((0, 0, 0), (1, -1, 0), (1, 1, -1))",-2,"(0, 0)",5
3789,"((0, 0, 0), (1, -1, 0), (1, -1, 1))",-2,"(0, 1)",5
3787,"((0, 0, 0), (1, -1, -1), (1, 0, 1))",2,"(0, 0)",5
3785,"((0, 0, 0), (1, -1, -1), (1, 1, 0))",2,"(0, 0)",5
3781,"((0, 0, 0), (1, -1, 1), (0, 1, -1))",-2,"(0, 0)",5
3780,"((0, 0, 0), (1, -1, 1), (1, 0, -1))",-2,"(0, 0)",5
3778,"((0, 0, 0), (1, -1, 1), (0, -1, 1))",-2,"(0, 1)",5
3777,"((0, 0, 0), (1, -1, 1), (1, -1, 0))",-2,"(0, 0)",5
3774,"((0, 0, 0), (1, -1, 1), (-1, 0, 1))",-2,"(0, 2)",5
3772,"((0, 0, 0), (1, -1, 1), (-1, 1, 0))",-2,"(0, 0)",5
3761,"((0, 0, -1), (1, 0, 0), (-1, 1, 1))",-2,"(0, 0)",5
3759,"((0, 0, -1), (1, 0, -1), (0, 1, 1))",2,"(0, 0)",5
3756,"((0, 0, -1), (1, -1, 0), (0, 1, 1))",-2,"(2, 0)",5
3752,"((0, 0, -1), (1, 0, 0), (1, 1, -1))",-2,"(0, 0)",5
3750,"((0, 0, -1), (1, 0, 0), (1, -1, 1))",0,"(0, 0)",5
3748,"((0, 0, -1), (1, 0, -1), (1, 0, 1))",2,"(0, 0)",5
3746,"((0, 0, -1), (1, 0, -1), (1, 1, 0))",-2,"(2, 2)",5
3744,"((0, 0, -1), (1, -1, 0), (1, 0, 1))",2,"(0, 0)",5
3741,"((0, 0, -1), (1, -1, 0), (1, 1, 0))",2,"(0, 0)",5
3736,"((0, 0, -1), (1, 0, 1), (0, 1, -1))",-2,"(1, 1)",5
3735,"((0, 0, -1), (1, 0, 1), (1, 0, -1))",2,"(0, 0)",5
3733,"((0, 0, -1), (1, 0, 1), (0, -1, 1))",-2,"(1, 1)",5
3809,"((0, 0, 0), (1, 1, -1), (-1, 0, 1))",0,"(0, 0)",5
3812,"((0, 0, 0), (1, 1, -1), (1, -1, 0))",2,"(0, 0)",5
3813,"((0, 0, 0), (1, 1, -1), (0, -1, 1))",0,"(0, 0)",5
3815,"((0, 0, 0), (1, 1, -1), (1, 0, -1))",-2,"(0, 2)",5
3931,"((-1, -1, 0), (0, 1, 0), (1, 1, 0))",-2,"(0, 2)",5
3925,"((-1, 0, 0), (0, 1, 1), (0, 1, -1))",2,"(0, 1)",5
3924,"((-1, 0, 0), (0, 1, 1), (1, 0, -1))",2,"(0, 1)",5
3922,"((-1, 0, 0), (0, 1, 1), (0, -1, 1))",2,"(0, 1)",5
3921,"((-1, 0, 0), (0, 1, 1), (1, -1, 0))",2,"(0, 1)",5
3918,"((-1, 0, 0), (0, 1, 1), (-1, 0, 1))",-2,"(1, 0)",5
3916,"((-1, 0, 0), (0, 1, 1), (-1, 1, 0))",-2,"(1, 0)",5
3913,"((-1, 0, 0), (-1, 1, 1), (0, 0, 1))",-2,"(0, 2)",5
3911,"((-1, 0, 0), (-1, 1, 1), (0, 1, 0))",-2,"(0, 1)",5
3909,"((-1, 0, 0), (-1, 1, 1), (1, 0, 0))",0,"(0, 2)",5
3903,"((-1, 0, -1), (0, 1, 1), (0, 0, 1))",-2,"(0, 1)",5
3899,"((-1, 0, -1), (0, 1, 1), (0, 1, 0))",-2,"(0, 1)",5
3732,"((0, 0, -1), (1, 0, 1), (1, -1, 0))",2,"(0, 0)",5
3893,"((-1, 0, -1), (0, 1, 1), (1, 0, 0))",-2,"(0, 1)",5
3878,"((-1, -1, 0), (0, 1, 1), (0, 1, 0))",-2,"(0, 2)",5
3872,"((-1, -1, 0), (0, 1, 1), (1, 0, 0))",-2,"(0, 2)",5
3850,"((0, 0, 0), (1, 0, 1), (1, -1, -1))",2,"(0, 0)",5
3847,"((0, 0, 0), (1, 1, 0), (1, -1, -1))",2,"(0, 0)",5
3839,"((0, 0, 0), (1, 0, 1), (-1, 1, -1))",-2,"(1, 1)",5
3837,"((0, 0, 0), (1, 0, 1), (-1, -1, 1))",2,"(0, 0)",5
3834,"((0, 0, 0), (1, 1, 0), (-1, 1, -1))",2,"(0, 0)",5
3832,"((0, 0, 0), (1, 1, 0), (-1, -1, 1))",2,"(0, 0)",5
3824,"((0, 0, 0), (1, 0, -1), (-1, 1, 1))",0,"(0, 0)",5
3821,"((0, 0, 0), (1, 0, -1), (1, 1, -1))",-2,"(0, 0)",5
3819,"((0, 0, 0), (1, 0, -1), (1, -1, 1))",0,"(0, 0)",5
3816,"((0, 0, 0), (1, 1, -1), (0, 1, -1))",-2,"(0, 2)",5
3882,"((-1, -1, 0), (0, 1, 1), (0, 0, 1))",-2,"(0, 2)",5
3729,"((0, 0, -1), (1, 0, 1), (-1, 0, 1))",-2,"(1, 1)",5
3727,"((0, 0, -1), (1, 0, 1), (-1, 1, 0))",-2,"(1, 1)",5
3724,"((0, 0, -1), (1, -1, 1), (0, 0, 1))",-2,"(0, 0)",5
3628,"((0, -1, 0), (1, -1, 1), (0, 1, 0))",-2,"(0, 0)",5
3624,"((0, -1, 0), (1, -1, 1), (1, 0, 0))",-2,"(0, 0)",5
3620,"((0, -1, -1), (1, 0, 1), (0, 0, 1))",-2,"(0, 0)",5
3616,"((0, -1, -1), (1, 0, 1), (0, 1, 0))",-2,"(0, 0)",5
3610,"((0, -1, -1), (1, 0, 1), (1, 0, 0))",-2,"(0, 0)",5
3599,"((0, -1, 0), (1, 1, 0), (0, 1, -1))",0,"(1, 2)",5
3598,"((0, -1, 0), (1, 1, 0), (1, 0, -1))",2,"(0, 0)",5
3596,"((0, -1, 0), (1, 1, 0), (0, -1, 1))",2,"(0, 0)",5
3595,"((0, -1, 0), (1, 1, 0), (1, -1, 0))",2,"(0, 0)",5
3592,"((0, -1, 0), (1, 1, 0), (-1, 0, 1))",2,"(0, 0)",5
3590,"((0, -1, 0), (1, 1, 0), (-1, 1, 0))",0,"(1, 2)",5
3587,"((0, -1, 0), (1, 1, -1), (0, 0, 1))",0,"(0, 0)",5
3630,"((0, -1, 0), (1, -1, 1), (0, 0, 1))",-2,"(0, 2)",5
3584,"((0, -1, 0), (1, 1, -1), (0, 1, 0))",-2,"(0, 2)",5
3574,"((0, -1, -1), (1, 1, 0), (0, 0, 1))",-2,"(0, 0)",5
3570,"((0, -1, -1), (1, 1, 0), (0, 1, 0))",-2,"(0, 0)",5
3563,"((0, -1, -1), (1, 1, 0), (1, 0, 0))",-2,"(0, 0)",5
3543,"((-1, 0, 0), (1, 0, 0), (-1, 1, 1))",-2,"(0, 2)",5
3541,"((-1, 0, 0), (1, 0, -1), (0, 1, 1))",0,"(2, 0)",5
3538,"((-1, 0, 0), (1, -1, 0), (0, 1, 1))",0,"(2, 0)",5
3534,"((-1, 0, -1), (1, 0, 0), (0, 1, 1))",-2,"(0, 1)",5
3529,"((-1, -1, 0), (1, 0, 0), (0, 1, 1))",-2,"(0, 2)",5
3523,"((-1, 0, 0), (1, 0, 0), (1, 1, -1))",-2,"(0, 1)",5
3521,"((-1, 0, 0), (1, 0, 0), (1, -1, 1))",-2,"(0, 1)",5
3519,"((-1, 0, 0), (1, 0, -1), (1, 0, 1))",0,"(2, 1)",5
3517,"((-1, 0, 0), (1, 0, -1), (1, 1, 0))",-2,"(2, 2)",5
3580,"((0, -1, 0), (1, 1, -1), (1, 0, 0))",2,"(0, 0)",5
3935,"((-1, -1, 0), (0, 1, 0), (1, 0, 1))",-2,"(0, 2)",5
3633,"((0, -1, 0), (1, 0, 1), (-1, 1, 0))",0,"(1, 1)",5
3638,"((0, -1, 0), (1, 0, 1), (1, -1, 0))",-2,"(1, 1)",5
3722,"((0, 0, -1), (1, -1, 1), (0, 1, 0))",-2,"(0, 0)",5
3720,"((0, 0, -1), (1, -1, 1), (1, 0, 0))",-2,"(0, 0)",5
3713,"((0, 0, -1), (1, 1, 0), (0, 1, -1))",-2,"(1, 2)",5
3712,"((0, 0, -1), (1, 1, 0), (1, 0, -1))",-2,"(1, 2)",5
3710,"((0, 0, -1), (1, 1, 0), (0, -1, 1))",2,"(0, 0)",5
3709,"((0, 0, -1), (1, 1, 0), (1, -1, 0))",2,"(0, 0)",5
3706,"((0, 0, -1), (1, 1, 0), (-1, 0, 1))",2,"(0, 0)",5
3704,"((0, 0, -1), (1, 1, 0), (-1, 1, 0))",2,"(0, 0)",5
3701,"((0, 0, -1), (1, 1, -1), (0, 0, 1))",0,"(0, 0)",5
3698,"((0, 0, -1), (1, 1, -1), (0, 1, 0))",-2,"(0, 1)",5
3695,"((0, 0, -1), (1, 1, -1), (1, 0, 0))",-2,"(0, 0)",5
3682,"((0, -1, 0), (1, 0, 0), (-1, 1, 1))",-2,"(0, 2)",5
3635,"((0, -1, 0), (1, 0, 1), (-1, 0, 1))",2,"(0, 0)",5
3680,"((0, -1, 0), (1, 0, -1), (0, 1, 1))",0,"(2, 0)",5
3673,"((0, -1, -1), (1, 0, 0), (0, 1, 1))",-2,"(0, 0)",5
3667,"((0, -1, 0), (1, 0, 0), (1, 1, -1))",-2,"(0, 0)",5
3665,"((0, -1, 0), (1, 0, 0), (1, -1, 1))",-2,"(0, 0)",5
3663,"((0, -1, 0), (1, 0, -1), (1, 0, 1))",2,"(0, 0)",5
3661,"((0, -1, 0), (1, 0, -1), (1, 1, 0))",2,"(0, 0)",5
3658,"((0, -1, 0), (1, -1, 0), (1, 0, 1))",-2,"(2, 1)",5
3656,"((0, -1, 0), (1, -1, 0), (1, 1, 0))",2,"(0, 0)",5
3652,"((0, -1, -1), (1, 0, 0), (1, 0, 1))",-2,"(0, 0)",5
3648,"((0, -1, -1), (1, 0, 0), (1, 1, 0))",-2,"(0, 0)",5
3642,"((0, -1, 0), (1, 0, 1), (0, 1, -1))",0,"(1, 1)",5
3641,"((0, -1, 0), (1, 0, 1), (1, 0, -1))",2,"(0, 0)",5
3639,"((0, -1, 0), (1, 0, 1), (0, -1, 1))",-2,"(1, 1)",5
3677,"((0, -1, 0), (1, -1, 0), (0, 1, 1))",0,"(2, 0)",5
3514,"((-1, 0, 0), (1, -1, 0), (1, 0, 1))",0,"(2, 1)",5
3940,"((-1, 0, -1), (0, 1, 0), (1, 1, 0))",-2,"(0, 1)",5
3948,"((-1, 0, 0), (-1, 1, 0), (1, 1, 0))",2,"(0, 1)",5
4267,"((-1, 0, 0), (0, 0, 1), (-1, 1, 1))",-2,"(0, 2)",5
4265,"((-1, 0, 0), (0, -1, 1), (0, 1, 1))",2,"(0, 1)",5
4262,"((-1, 0, 0), (-1, 0, 1), (0, 1, 1))",-2,"(2, 0)",5
4259,"((-1, 0, -1), (0, 0, 1), (0, 1, 1))",-2,"(0, 1)",5
4254,"((-1, -1, 0), (0, 0, 1), (0, 1, 1))",-2,"(0, 2)",5
4248,"((-1, 0, 0), (0, 0, 1), (1, 1, -1))",-2,"(0, 1)",5
4246,"((-1, 0, 0), (0, 0, 1), (1, -1, 1))",0,"(0, 2)",5
4244,"((-1, 0, 0), (0, -1, 1), (1, 0, 1))",2,"(0, 1)",5
4242,"((-1, 0, 0), (0, -1, 1), (1, 1, 0))",-2,"(2, 2)",5
4240,"((-1, 0, 0), (-1, 0, 1), (1, 0, 1))",2,"(0, 1)",5
4237,"((-1, 0, 0), (-1, 0, 1), (1, 1, 0))",2,"(0, 1)",5
4233,"((-1, 0, -1), (0, 0, 1), (1, 0, 1))",-2,"(0, 1)",5
4229,"((-1, 0, -1), (0, 0, 1), (1, 1, 0))",-2,"(0, 1)",5
4224,"((-1, -1, 0), (0, 0, 1), (1, 0, 1))",-2,"(0, 2)",5
4220,"((-1, -1, 0), (0, 0, 1), (1, 1, 0))",-2,"(0, 2)",5
4205,"((0, 0, 0), (0, 1, 1), (1, -1, -1))",2,"(0, 0)",5
4197,"((0, 0, 0), (0, 1, 1), (-1, 1, -1))",2,"(0, 0)",5
4195,"((0, 0, 0), (0, 1, 1), (-1, -1, 1))",2,"(0, 0)",5
4187,"((0, 0, 0), (0, 1, -1), (-1, 1, 1))",2,"(0, 0)",5
4184,"((0, 0, 0), (0, 1, -1), (1, 1, -1))",-2,"(0, 2)",5
4182,"((0, 0, 0), (0, 1, -1), (1, -1, 1))",2,"(0, 0)",5
4173,"((0, 0, 0), (-1, 1, 0), (-1, 1, 1))",-2,"(0, 0)",5
4171,"((0, 0, 0), (-1, 1, -1), (0, 1, 1))",2,"(0, 0)",5
4167,"((0, 0, 0), (-1, 1, 0), (1, 1, -1))",2,"(0, 0)",5
4165,"((0, 0, 0), (-1, 1, 0), (1, -1, 1))",2,"(0, 0)",5
4282,"((0, -1, -1), (0, 0, 1), (1, 1, 0))",-2,"(0, 0)",5
4286,"((0, -1, -1), (0, 0, 1), (1, 0, 1))",-2,"(0, 0)",5
4290,"((0, -1, 0), (-1, 0, 1), (1, 1, 0))",0,"(2, 2)",5
4293,"((0, -1, 0), (-1, 0, 1), (1, 0, 1))",2,"(0, 0)",5
4387,"((0, 0, 0), (0, -1, 1), (-1, 1, 1))",-2,"(0, 2)",5
4384,"((0, 0, 0), (0, -1, 1), (1, 1, -1))",-2,"(0, 0)",5
4382,"((0, 0, 0), (0, -1, 1), (1, -1, 1))",-2,"(0, 1)",5
4373,"((0, 0, 0), (-1, 0, 1), (-1, 1, 1))",-2,"(0, 0)",5
4371,"((0, 0, 0), (-1, -1, 1), (0, 1, 1))",2,"(0, 0)",5
4367,"((0, 0, 0), (-1, 0, 1), (1, 1, -1))",0,"(0, 1)",5
4365,"((0, 0, 0), (-1, 0, 1), (1, -1, 1))",0,"(0, 2)",5
4363,"((0, 0, 0), (-1, -1, 1), (1, 0, 1))",2,"(0, 0)",5
4361,"((0, 0, 0), (-1, -1, 1), (1, 1, 0))",0,"(2, 2)",5
4350,"((0, 0, -1), (0, 0, 1), (-1, 1, 1))",-2,"(0, 0)",5
4348,"((0, 0, -1), (0, -1, 1), (0, 1, 1))",-2,"(2, 0)",5
4346,"((0, 0, -1), (-1, 0, 1), (0, 1, 1))",-2,"(2, 0)",5
4163,"((0, 0, 0), (-1, 1, -1), (1, 0, 1))",2,"(0, 0)",5
4341,"((0, 0, -1), (0, 0, 1), (1, 1, -1))",-2,"(0, 0)",5
4337,"((0, 0, -1), (0, -1, 1), (1, 0, 1))",0,"(2, 1)",5
4335,"((0, 0, -1), (0, -1, 1), (1, 1, 0))",0,"(2, 2)",5
4332,"((0, 0, -1), (-1, 0, 1), (1, 0, 1))",0,"(2, 1)",5
4329,"((0, 0, -1), (-1, 0, 1), (1, 1, 0))",0,"(2, 2)",5
4316,"((0, -1, 0), (0, 0, 1), (-1, 1, 1))",-2,"(0, 2)",5
4314,"((0, -1, 0), (0, -1, 1), (0, 1, 1))",2,"(0, 0)",5
4311,"((0, -1, 0), (-1, 0, 1), (0, 1, 1))",2,"(0, 0)",5
4307,"((0, -1, -1), (0, 0, 1), (0, 1, 1))",-2,"(0, 0)",5
4301,"((0, -1, 0), (0, 0, 1), (1, 1, -1))",-2,"(0, 0)",5
4299,"((0, -1, 0), (0, 0, 1), (1, -1, 1))",-2,"(0, 2)",5
4297,"((0, -1, 0), (0, -1, 1), (1, 0, 1))",-2,"(2, 1)",5
4296,"((0, -1, 0), (0, -1, 1), (1, 1, 0))",0,"(2, 2)",5
4339,"((0, 0, -1), (0, 0, 1), (1, -1, 1))",-2,"(0, 1)",5
4161,"((0, 0, 0), (-1, 1, -1), (1, 1, 0))",2,"(0, 0)",5
4157,"((0, 0, 0), (-1, 1, 1), (0, 1, -1))",0,"(0, 1)",5
4156,"((0, 0, 0), (-1, 1, 1), (1, 0, -1))",0,"(0, 2)",5
4053,"((0, -1, 0), (-1, 1, 0), (1, 0, 1))",2,"(0, 0)",5
4050,"((0, -1, 0), (-1, 1, 0), (1, 1, 0))",2,"(0, 0)",5
4046,"((0, -1, -1), (0, 1, 0), (1, 0, 1))",-2,"(0, 0)",5
4042,"((0, -1, -1), (0, 1, 0), (1, 1, 0))",-2,"(0, 0)",5
4036,"((0, -1, 0), (0, 1, 1), (0, 1, -1))",0,"(1, 0)",5
4035,"((0, -1, 0), (0, 1, 1), (1, 0, -1))",2,"(0, 0)",5
4033,"((0, -1, 0), (0, 1, 1), (0, -1, 1))",2,"(0, 0)",5
4032,"((0, -1, 0), (0, 1, 1), (1, -1, 0))",2,"(0, 0)",5
4029,"((0, -1, 0), (0, 1, 1), (-1, 0, 1))",2,"(0, 0)",5
4027,"((0, -1, 0), (0, 1, 1), (-1, 1, 0))",0,"(1, 0)",5
4024,"((0, -1, 0), (-1, 1, 1), (0, 0, 1))",2,"(0, 0)",5
4021,"((0, -1, 0), (-1, 1, 1), (0, 1, 0))",-2,"(0, 0)",5
4056,"((0, -1, 0), (0, 1, -1), (1, 1, 0))",2,"(0, 0)",5
4017,"((0, -1, 0), (-1, 1, 1), (1, 0, 0))",0,"(0, 2)",5
4007,"((0, -1, -1), (0, 1, 1), (0, 1, 0))",-2,"(0, 0)",5
4000,"((0, -1, -1), (0, 1, 1), (1, 0, 0))",-2,"(0, 0)",5
3979,"((-1, 0, 0), (0, 1, 0), (-1, 1, 1))",-2,"(0, 1)",5
3977,"((-1, 0, 0), (0, 1, -1), (0, 1, 1))",2,"(0, 1)",5
3974,"((-1, 0, 0), (-1, 1, 0), (0, 1, 1))",-2,"(2, 0)",5
3971,"((-1, 0, -1), (0, 1, 0), (0, 1, 1))",-2,"(0, 1)",5
3966,"((-1, -1, 0), (0, 1, 0), (0, 1, 1))",-2,"(0, 2)",5
3960,"((-1, 0, 0), (0, 1, 0), (1, 1, -1))",2,"(0, 1)",5
3958,"((-1, 0, 0), (0, 1, 0), (1, -1, 1))",0,"(0, 2)",5
3956,"((-1, 0, 0), (0, 1, -1), (1, 0, 1))",2,"(0, 1)",5
3954,"((-1, 0, 0), (0, 1, -1), (1, 1, 0))",2,"(0, 1)",5
3951,"((-1, 0, 0), (-1, 1, 0), (1, 0, 1))",2,"(0, 1)",5
4011,"((0, -1, -1), (0, 1, 1), (0, 0, 1))",-2,"(0, 0)",5
3944,"((-1, 0, -1), (0, 1, 0), (1, 0, 1))",-2,"(0, 1)",5
4058,"((0, -1, 0), (0, 1, -1), (1, 0, 1))",2,"(0, 0)",5
4062,"((0, -1, 0), (0, 1, 0), (1, 1, -1))",-2,"(0, 2)",5
4154,"((0, 0, 0), (-1, 1, 1), (0, -1, 1))",2,"(0, 0)",5
4153,"((0, 0, 0), (-1, 1, 1), (1, -1, 0))",0,"(0, 2)",5
4150,"((0, 0, 0), (-1, 1, 1), (-1, 0, 1))",-2,"(0, 0)",5
4148,"((0, 0, 0), (-1, 1, 1), (-1, 1, 0))",-2,"(0, 0)",5
4137,"((0, 0, -1), (0, 1, 0), (-1, 1, 1))",2,"(0, 0)",5
4135,"((0, 0, -1), (0, 1, -1), (0, 1, 1))",2,"(0, 0)",5
4132,"((0, 0, -1), (-1, 1, 0), (0, 1, 1))",2,"(0, 0)",5
4127,"((0, 0, -1), (0, 1, 0), (1, 1, -1))",-2,"(0, 1)",5
4125,"((0, 0, -1), (0, 1, 0), (1, -1, 1))",0,"(0, 0)",5
4123,"((0, 0, -1), (0, 1, -1), (1, 0, 1))",2,"(0, 0)",5
4121,"((0, 0, -1), (0, 1, -1), (1, 1, 0))",-2,"(2, 2)",5
4119,"((0, 0, -1), (-1, 1, 0), (1, 0, 1))",2,"(0, 0)",5
4060,"((0, -1, 0), (0, 1, 0), (1, -1, 1))",2,"(0, 0)",5
4116,"((0, 0, -1), (-1, 1, 0), (1, 1, 0))",2,"(0, 0)",5
4110,"((0, 0, -1), (0, 1, 1), (1, 0, -1))",0,"(1, 0)",5
4108,"((0, 0, -1), (0, 1, 1), (0, -1, 1))",2,"(0, 0)",5
4107,"((0, 0, -1), (0, 1, 1), (1, -1, 0))",0,"(1, 0)",5
4104,"((0, 0, -1), (0, 1, 1), (-1, 0, 1))",2,"(0, 0)",5
4102,"((0, 0, -1), (0, 1, 1), (-1, 1, 0))",2,"(0, 0)",5
4099,"((0, 0, -1), (-1, 1, 1), (0, 0, 1))",-2,"(0, 0)",5
4096,"((0, 0, -1), (-1, 1, 1), (0, 1, 0))",0,"(0, 1)",5
4092,"((0, 0, -1), (-1, 1, 1), (1, 0, 0))",0,"(0, 0)",5
4077,"((0, -1, 0), (0, 1, 0), (-1, 1, 1))",-2,"(0, 0)",5
4075,"((0, -1, 0), (0, 1, -1), (0, 1, 1))",2,"(0, 0)",5
4072,"((0, -1, 0), (-1, 1, 0), (0, 1, 1))",2,"(0, 0)",5
4068,"((0, -1, -1), (0, 1, 0), (0, 1, 1))",-2,"(0, 0)",5
4111,"((0, 0, -1), (0, 1, 1), (0, 1, -1))",2,"(0, 0)",5
3511,"((-1, 0, 0), (1, -1, 0), (1, 1, 0))",-2,"(2, 2)",5
3508,"((-1, 0, -1), (1, 0, 0), (1, 0, 1))",-2,"(0, 1)",5
3504,"((-1, 0, -1), (1, 0, 0), (1, 1, 0))",-2,"(0, 1)",5
2991,"((0, -1, 1), (1, 0, 0), (-1, 0, 1))",0,"(1, 2)",5
2989,"((0, -1, 1), (1, 0, 0), (-1, 1, 0))",0,"(1, 1)",5
2987,"((0, -1, 1), (1, 0, 1), (-1, 0, 0))",2,"(0, 0)",5
2983,"((0, -1, 1), (1, 1, 0), (-1, 0, 0))",0,"(1, 2)",5
2977,"((0, -1, 1), (1, 0, -1), (0, 0, 1))",0,"(1, 1)",5
2974,"((0, -1, 1), (1, 0, -1), (0, 1, 0))",0,"(2, 0)",5
2970,"((0, -1, 1), (1, 0, -1), (1, 0, 0))",2,"(0, 0)",5
2965,"((0, -1, 1), (1, 1, -1), (0, 0, 0))",0,"(2, 0)",5
2954,"((0, -1, 1), (1, -1, 0), (0, 0, 1))",-2,"(2, 1)",5
2951,"((0, -1, 1), (1, -1, 0), (0, 1, 0))",0,"(2, 0)",5
2944,"((0, -1, 1), (1, -1, 0), (1, 0, 0))",-2,"(0, 0)",5
2937,"((0, -1, 1), (1, -1, 1), (0, 0, 0))",-2,"(2, 1)",5
2919,"((-1, 0, 1), (0, 0, 0), (-1, 1, 1))",-2,"(1, 0)",5
2917,"((-1, 0, 1), (0, 0, -1), (0, 1, 1))",0,"(2, 0)",5
2914,"((-1, 0, 1), (0, -1, 0), (0, 1, 1))",2,"(0, 1)",5
2910,"((-1, 0, 1), (-1, 0, 0), (0, 1, 1))",-2,"(2, 0)",5
2906,"((-1, -1, 1), (0, 0, 0), (0, 1, 1))",2,"(1, 0)",5
2899,"((-1, 0, 1), (0, 0, 0), (1, 1, -1))",-2,"(1, 1)",5
2897,"((-1, 0, 1), (0, 0, 0), (1, -1, 1))",2,"(0, 1)",5
2895,"((-1, 0, 1), (0, 0, -1), (1, 0, 1))",2,"(0, 1)",5
2893,"((-1, 0, 1), (0, 0, -1), (1, 1, 0))",2,"(0, 1)",5
2890,"((-1, 0, 1), (0, -1, 0), (1, 0, 1))",2,"(0, 1)",5
2887,"((-1, 0, 1), (0, -1, 0), (1, 1, 0))",-2,"(2, 2)",5
2884,"((-1, 0, 1), (-1, 0, 0), (1, 0, 1))",2,"(0, 1)",5
2880,"((-1, 0, 1), (-1, 0, 0), (1, 1, 0))",2,"(0, 1)",5
2994,"((0, -1, 1), (1, 1, 0), (0, -1, 0))",2,"(0, 0)",5
2997,"((0, -1, 1), (1, 0, 1), (0, -1, 0))",-2,"(1, 1)",5
2999,"((0, -1, 1), (1, 0, 0), (1, -1, 0))",-2,"(1, 1)",5
3000,"((0, -1, 1), (1, 0, 0), (0, -1, 1))",-2,"(1, 1)",5
3088,"((0, -1, 1), (-1, 0, 0), (1, 0, 1))",2,"(0, 0)",5
3084,"((0, -1, 1), (-1, 0, 0), (1, 1, 0))",2,"(0, 0)",5
3078,"((0, -1, 1), (0, 0, 1), (0, 1, -1))",0,"(1, 0)",5
3077,"((0, -1, 1), (0, 0, 1), (1, 0, -1))",-2,"(1, 1)",5
3075,"((0, -1, 1), (0, 0, 1), (1, -1, 0))",-2,"(1, 1)",5
3072,"((0, -1, 1), (0, 0, 1), (-1, 1, 0))",0,"(2, 2)",5
3069,"((0, -1, 1), (0, -1, 1), (0, 1, 0))",0,"(2, 2)",5
3066,"((0, -1, 1), (0, -1, 1), (1, 0, 0))",-2,"(2, 1)",5
3062,"((0, -1, 1), (-1, 0, 1), (0, 1, 0))",0,"(2, 2)",5
3058,"((0, -1, 1), (-1, 0, 1), (1, 0, 0))",2,"(0, 0)",5
3049,"((0, -1, 1), (0, 1, 0), (0, 1, -1))",0,"(2, 0)",5
3048,"((0, -1, 1), (0, 1, 1), (0, 0, -1))",2,"(0, 0)",5
2875,"((-1, -1, 1), (0, 0, 0), (1, 0, 1))",2,"(1, 0)",5
3046,"((0, -1, 1), (0, 1, 0), (0, -1, 1))",2,"(0, 0)",5
3042,"((0, -1, 1), (0, 1, 0), (-1, 0, 1))",2,"(0, 0)",5
3040,"((0, -1, 1), (0, 1, 0), (-1, 1, 0))",0,"(0, 0)",5
3038,"((0, -1, 1), (0, 1, 1), (-1, 0, 0))",2,"(0, 0)",5
3033,"((0, -1, 1), (0, 1, -1), (0, 0, 1))",2,"(0, 0)",5
3030,"((0, -1, 1), (0, 1, -1), (0, 1, 0))",0,"(2, 0)",5
3025,"((0, -1, 1), (-1, 1, 0), (0, 0, 1))",2,"(0, 0)",5
3021,"((0, -1, 1), (-1, 1, 0), (0, 1, 0))",0,"(2, 0)",5
3014,"((0, -1, 1), (-1, 1, 1), (0, 0, 0))",2,"(0, 0)",5
3005,"((0, -1, 1), (1, 0, 0), (0, 1, -1))",0,"(1, 1)",5
3004,"((0, -1, 1), (1, 0, 0), (1, 0, -1))",2,"(0, 0)",5
