,Board State,Score,Best Move,Depth
1139,"((1, 1, 0), (1, -1, 0), (0, -1, -1))",2,"(0, 2)",6
1140,"((1, 1, 0), (1, -1, 0), (0, -1, 0))",2,"(0, 2)",5
1141,"((1, 1, 0), (0, -1, 1), (1, -1, -1))",2,"(0, 2)",7
1142,"((1, 1, 0), (0, -1, 1), (0, -1, -1))",2,"(0, 2)",6
1143,"((1, 1, 0), (0, -1, 1), (0, -1, 0))",0,"(0, 2)",5
1144,"((1, 1, 0), (0, -1, 0), (1, -1, -1))",2,"(0, 2)",6
1145,"((1, 1, 0), (0, -1, 0), (1, -1, 0))",2,"(0, 2)",5
1146,"((1, 1, 0), (0, -1, 0), (0, -1, 1))",0,"(0, 2)",5
1147,"((1, 1, 0), (0, -1, 0), (0, -1, 0))",2,"(0, 2)",4
1148,"((1, 1, 0), (1, -1, 0), (0, 0, -1))",2,"(0, 2)",5
1149,"((1, 1, 0), (0, -1, 1), (0, 0, -1))",0,"(0, 2)",5
1150,"((1, 1, 0), (0, -1, 0), (1, 0, -1))",2,"(0, 2)",5
1151,"((1, 1, 0), (0, -1, 0), (0, 1, -1))",-2,"(0, 2)",5
1152,"((1, 1, 0), (0, -1, 0), (0, 0, -1))",2,"(0, 2)",4
1153,"((1, 1, 0), (0, -1, 0), (0, 0, 0))",0,"(0, 2)",3
1154,"((1, 0, 1), (1, -1, -1), (-1, 1, -1))",2,"(0, 1)",8
1155,"((1, 0, 1), (1, -1, -1), (-1, 1, 0))",0,"(0, 1)",7
1156,"((1, 0, 1), (1, -1, -1), (-1, -1, 1))",2,"(0, 1)",8
1157,"((1, 0, 1), (1, -1, -1), (-1, 0, 1))",0,"(0, 1)",7
1158,"((1, 0, 1), (1, -1, -1), (-1, 0, 0))",2,"(0, 1)",6
1159,"((1, 0, 1), (1, -1, -1), (0, -1, 1))",-2,"(0, 1)",7
1160,"((1, 0, 1), (1, -1, -1), (0, -1, 0))",2,"(0, 1)",6
1161,"((1, 0, 1), (1, -1, -1), (0, 1, -1))",2,"(0, 1)",7
1162,"((1, 0, 1), (1, -1, -1), (0, 0, -1))",2,"(0, 1)",6
1163,"((1, 0, 1), (1, -1, -1), (0, 0, 0))",2,"(0, 1)",5
1164,"((1, 0, 1), (0, -1, -1), (1, -1, 1))",-2,"(0, 1)",7
1165,"((1, 0, 1), (0, -1, -1), (1, -1, 0))",2,"(0, 1)",6
1166,"((1, 0, 1), (0, -1, -1), (1, 1, -1))",-2,"(1, 0)",7
1167,"((1, 0, 1), (0, -1, -1), (1, 0, -1))",2,"(0, 1)",6
1168,"((1, 0, 1), (0, -1, -1), (1, 0, 0))",-2,"(1, 0)",5
1169,"((1, 0, 1), (0, -1, -1), (-1, 1, 1))",-2,"(1, 0)",7
1170,"((1, 0, 1), (0, -1, -1), (-1, 1, 0))",2,"(0, 1)",6
1171,"((1, 0, 1), (0, -1, -1), (0, 1, -1))",2,"(0, 1)",6
1172,"((1, 0, 1), (0, -1, -1), (0, 1, 0))",-2,"(1, 0)",5
1173,"((1, 0, 1), (0, -1, -1), (-1, 0, 1))",2,"(0, 1)",6
1174,"((1, 0, 1), (0, -1, -1), (0, -1, 1))",2,"(0, 1)",6
1175,"((1, 0, 1), (0, -1, -1), (0, 0, 1))",-2,"(0, 1)",5
1176,"((1, 0, 1), (0, -1, -1), (0, 0, 0))",2,"(0, 1)",4
1177,"((1, 0, 1), (1, -1, 1), (-1, -1, 0))",-2,"(0, 1)",7
1178,"((1, 0, 1), (1, -1, 0), (-1, -1, 1))",-2,"(0, 1)",7
1179,"((1, 0, 1), (1, -1, 0), (-1, -1, 0))",2,"(0, 1)",6
1180,"((1, 0, 1), (1, -1, 1), (-1, 0, -1))",-2,"(2, 1)",7
1181,"((1, 0, 1), (1, -1, 0), (-1, 1, -1))",0,"(0, 1)",7
1182,"((1, 0, 1), (1, -1, 0), (-1, 0, -1))",2,"(0, 1)",6
1183,"((1, 0, 1), (1, -1, 0), (-1, 0, 0))",0,"(0, 1)",5
1184,"((1, 0, 1), (0, -1, 1), (-1, -1, 0))",2,"(0, 1)",6
1185,"((1, 0, 1), (0, -1, 1), (-1, 1, -1))",0,"(0, 1)",7
1186,"((1, 0, 1), (0, -1, 1), (-1, 0, -1))",2,"(0, 1)",6
1187,"((1, 0, 1), (0, -1, 1), (-1, 0, 0))",2,"(0, 1)",5
1188,"((1, 0, 1), (0, -1, 0), (-1, 1, -1))",2,"(0, 1)",6
1189,"((1, 0, 1), (0, -1, 0), (-1, 1, 0))",0,"(0, 1)",5
1190,"((1, 0, 1), (0, -1, 0), (-1, -1, 1))",2,"(0, 1)",6
1191,"((1, 0, 1), (0, -1, 0), (-1, 0, 1))",2,"(0, 1)",5
1192,"((1, 0, 1), (0, -1, 0), (-1, 0, 0))",2,"(0, 1)",4
1193,"((1, 0, 1), (1, -1, 1), (0, -1, -1))",-2,"(0, 1)",7
1194,"((1, 0, 1), (1, -1, 0), (0, -1, -1))",2,"(0, 1)",6
1195,"((1, 0, 1), (1, -1, 0), (0, -1, 0))",-2,"(0, 1)",5
1196,"((1, 0, 1), (0, -1, 1), (1, -1, -1))",-2,"(0, 1)",7
1197,"((1, 0, 1), (0, -1, 1), (0, -1, -1))",2,"(0, 1)",6
1198,"((1, 0, 1), (0, -1, 1), (0, -1, 0))",-2,"(0, 1)",5
1199,"((1, 0, 1), (0, -1, 0), (1, -1, -1))",2,"(0, 1)",6
1200,"((1, 0, 1), (0, -1, 0), (1, -1, 0))",-2,"(0, 1)",5
1201,"((1, 0, 1), (0, -1, 0), (0, -1, 1))",-2,"(0, 1)",5
1202,"((1, 0, 1), (0, -1, 0), (0, -1, 0))",2,"(0, 1)",4
1203,"((1, 0, 1), (1, -1, 0), (0, 0, -1))",2,"(0, 1)",5
1204,"((1, 0, 1), (0, -1, 1), (0, 0, -1))",0,"(0, 1)",5
1205,"((1, 0, 1), (0, -1, 0), (1, 0, -1))",2,"(0, 1)",5
1206,"((1, 0, 1), (0, -1, 0), (0, 1, -1))",0,"(0, 1)",5
1207,"((1, 0, 1), (0, -1, 0), (0, 0, -1))",2,"(0, 1)",4
1208,"((1, 0, 1), (0, -1, 0), (0, 0, 0))",0,"(0, 1)",3
1209,"((1, 0, 0), (1, -1, -1), (-1, 1, 1))",-2,"(0, 2)",7
1210,"((1, 0, 0), (1, -1, -1), (-1, 1, 0))",0,"(0, 2)",6
1211,"((1, 0, 0), (1, -1, -1), (0, 1, -1))",2,"(0, 2)",6
1212,"((1, 0, 0), (1, -1, -1), (0, 1, 0))",0,"(2, 0)",5
1213,"((1, 0, 0), (1, -1, -1), (-1, 0, 1))",0,"(0, 2)",6
1214,"((1, 0, 0), (1, -1, -1), (0, -1, 1))",2,"(0, 1)",6
1215,"((1, 0, 0), (1, -1, -1), (0, 0, 1))",0,"(2, 0)",5
1216,"((1, 0, 0), (1, -1, -1), (0, 0, 0))",2,"(0, 1)",4
1217,"((1, 0, 0), (1, -1, 1), (-1, -1, 1))",-2,"(0, 1)",7
1218,"((1, 0, 0), (1, -1, 1), (-1, -1, 0))",-2,"(0, 1)",6
1219,"((1, 0, 0), (1, -1, 1), (-1, 1, -1))",-2,"(0, 2)",7
1220,"((1, 0, 0), (1, -1, 1), (-1, 0, -1))",-2,"(0, 1)",6
1221,"((1, 0, 0), (1, -1, 1), (-1, 0, 0))",-2,"(0, 1)",5
1222,"((1, 0, 0), (1, -1, 0), (-1, 1, -1))",0,"(0, 2)",6
1223,"((1, 0, 0), (1, -1, 0), (-1, 1, 0))",-2,"(0, 2)",5
1224,"((1, 0, 0), (1, -1, 0), (-1, -1, 1))",-2,"(0, 1)",6
1225,"((1, 0, 0), (1, -1, 0), (-1, 0, 1))",-2,"(0, 1)",5
1226,"((1, 0, 0), (1, -1, 0), (-1, 0, 0))",0,"(0, 2)",4
1227,"((1, 0, 0), (1, -1, 1), (0, -1, -1))",2,"(2, 0)",6
1228,"((1, 0, 0), (1, -1, 1), (0, -1, 0))",-2,"(0, 1)",5
1229,"((1, 0, 0), (1, -1, 0), (0, -1, 1))",-2,"(0, 1)",5
1230,"((1, 0, 0), (1, -1, 0), (0, -1, 0))",2,"(0, 1)",4
1231,"((1, 0, 0), (1, -1, 1), (0, 0, -1))",-2,"(2, 0)",5
1232,"((1, 0, 0), (1, -1, 0), (0, 1, -1))",0,"(2, 0)",5
1233,"((1, 0, 0), (1, -1, 0), (0, 0, -1))",2,"(0, 1)",4
1234,"((1, 0, 0), (1, -1, 0), (0, 0, 0))",0,"(2, 0)",3
1235,"((1, 0, 0), (0, -1, 1), (-1, 1, -1))",0,"(0, 2)",6
1236,"((1, 0, 0), (0, -1, 1), (-1, 1, 0))",-2,"(0, 2)",5
1237,"((1, 0, 0), (0, -1, 1), (-1, -1, 1))",2,"(0, 2)",6
1238,"((1, 0, 0), (0, -1, 1), (-1, 0, 1))",-2,"(0, 2)",5
1239,"((1, 0, 0), (0, -1, 1), (-1, 0, 0))",2,"(0, 2)",4
1240,"((1, 0, 0), (0, -1, 1), (1, -1, -1))",2,"(0, 1)",6
1241,"((1, 0, 0), (0, -1, 1), (1, -1, 0))",-2,"(0, 1)",5
1242,"((1, 0, 0), (0, -1, 1), (0, -1, 1))",-2,"(0, 1)",5
1243,"((1, 0, 0), (0, -1, 1), (0, -1, 0))",0,"(0, 1)",4
1244,"((1, 0, 0), (0, -1, 1), (1, 0, -1))",0,"(1, 0)",5
1245,"((1, 0, 0), (0, -1, 1), (0, 1, -1))",0,"(0, 1)",5
1246,"((1, 0, 0), (0, -1, 1), (0, 0, -1))",0,"(0, 1)",4
1247,"((1, 0, 0), (0, -1, 1), (0, 0, 0))",0,"(0, 1)",3
1248,"((1, 0, 0), (0, -1, -1), (1, 1, -1))",2,"(1, 0)",6
1249,"((1, 0, 0), (0, -1, -1), (1, 1, 0))",-2,"(1, 0)",5
1250,"((1, 0, 0), (0, -1, -1), (1, -1, 1))",2,"(1, 0)",6
1251,"((1, 0, 0), (0, -1, -1), (1, 0, 1))",-2,"(1, 0)",5
1252,"((1, 0, 0), (0, -1, -1), (1, 0, 0))",2,"(1, 0)",4
1253,"((1, 0, 0), (0, -1, 0), (1, -1, 1))",-2,"(0, 1)",5
1254,"((1, 0, 0), (0, -1, 0), (1, -1, 0))",2,"(0, 1)",4
1255,"((1, 0, 0), (0, -1, 0), (1, 1, -1))",0,"(1, 0)",5
1256,"((1, 0, 0), (0, -1, 0), (1, 0, -1))",2,"(0, 1)",4
1257,"((1, 0, 0), (0, -1, 0), (1, 0, 0))",0,"(1, 0)",3
1258,"((1, 0, 0), (0, -1, -1), (-1, 1, 1))",-2,"(0, 1)",6
1259,"((1, 0, 0), (0, -1, -1), (0, 1, 1))",-2,"(1, 0)",5
1260,"((1, 0, 0), (0, -1, -1), (0, 1, 0))",0,"(1, 0)",4
1261,"((1, 0, 0), (0, -1, 0), (-1, 1, 1))",-2,"(0, 2)",5
1262,"((1, 0, 0), (0, -1, 0), (-1, 1, 0))",0,"(0, 2)",4
1263,"((1, 0, 0), (0, -1, 0), (0, 1, -1))",0,"(0, 2)",4
1264,"((1, 0, 0), (0, -1, 0), (0, 1, 0))",0,"(1, 0)",3
1265,"((1, 0, 0), (0, -1, -1), (0, 0, 1))",0,"(1, 0)",4
1266,"((1, 0, 0), (0, -1, 0), (-1, 0, 1))",2,"(0, 2)",4
1267,"((1, 0, 0), (0, -1, 0), (0, -1, 1))",0,"(0, 1)",4
1268,"((1, 0, 0), (0, -1, 0), (0, 0, 1))",0,"(0, 1)",3
1269,"((1, 0, 0), (0, -1, 0), (0, 0, 0))",0,"(0, 1)",2
1270,"((1, 1, 0), (1, 1, -1), (-1, -1, 0))",-2,"(2, 2)",7
1271,"((1, 1, 0), (1, 0, -1), (-1, -1, 1))",2,"(0, 2)",7
1272,"((1, 1, 0), (1, 0, -1), (-1, -1, 0))",2,"(0, 2)",6
1273,"((1, 1, 0), (1, 1, -1), (-1, 0, -1))",-2,"(0, 2)",7
1274,"((1, 1, 0), (1, 0, -1), (-1, 1, -1))",-2,"(0, 2)",7
1275,"((1, 1, 0), (1, 0, -1), (-1, 0, -1))",2,"(0, 2)",6
1276,"((1, 1, 0), (1, 0, -1), (-1, 0, 0))",-2,"(0, 2)",5
1277,"((1, 1, 0), (0, 1, -1), (-1, -1, 0))",2,"(0, 2)",6
1278,"((1, 1, 0), (0, 1, -1), (-1, 0, -1))",2,"(0, 2)",6
1279,"((1, 1, 0), (0, 1, -1), (-1, 0, 0))",2,"(0, 2)",5
1280,"((1, 1, 0), (0, 0, -1), (-1, 1, -1))",2,"(0, 2)",6
1281,"((1, 1, 0), (0, 0, -1), (-1, 1, 0))",2,"(0, 2)",5
1282,"((1, 1, 0), (0, 0, -1), (-1, -1, 1))",2,"(0, 2)",6
1283,"((1, 1, 0), (0, 0, -1), (-1, 0, 1))",2,"(0, 2)",5
1284,"((1, 1, 0), (0, 0, -1), (-1, 0, 0))",2,"(0, 2)",4
1285,"((1, 1, 0), (1, 1, -1), (0, -1, -1))",-2,"(0, 2)",7
1286,"((1, 1, 0), (1, 0, -1), (0, -1, -1))",2,"(0, 2)",6
1287,"((1, 1, 0), (1, 0, -1), (0, -1, 0))",2,"(0, 2)",5
1288,"((1, 1, 0), (0, 1, -1), (1, -1, -1))",-2,"(0, 2)",7
1289,"((1, 1, 0), (0, 1, -1), (0, -1, -1))",2,"(0, 2)",6
1290,"((1, 1, 0), (0, 1, -1), (0, -1, 0))",2,"(0, 2)",5
1291,"((1, 1, 0), (0, 0, -1), (1, -1, -1))",2,"(0, 2)",6
1292,"((1, 1, 0), (0, 0, -1), (1, -1, 0))",2,"(0, 2)",5
1293,"((1, 1, 0), (0, 0, -1), (0, -1, 1))",2,"(0, 2)",5
1294,"((1, 1, 0), (0, 0, -1), (0, -1, 0))",2,"(0, 2)",4
1295,"((1, 1, 0), (1, 0, -1), (0, 0, -1))",-2,"(0, 2)",5
1296,"((1, 1, 0), (0, 1, -1), (0, 0, -1))",-2,"(0, 2)",5
1297,"((1, 1, 0), (0, 0, -1), (1, 0, -1))",-2,"(0, 2)",5
1298,"((1, 1, 0), (0, 0, -1), (0, 1, -1))",-2,"(0, 2)",5
1299,"((1, 1, 0), (0, 0, -1), (0, 0, -1))",2,"(0, 2)",4
1300,"((1, 1, 0), (0, 0, -1), (0, 0, 0))",-2,"(0, 2)",3
1301,"((1, 0, 1), (1, 1, -1), (-1, -1, 0))",-2,"(2, 2)",7
1302,"((1, 0, 1), (1, 0, -1), (-1, -1, 1))",2,"(0, 1)",7
1303,"((1, 0, 1), (1, 0, -1), (-1, -1, 0))",2,"(0, 1)",6
1304,"((1, 0, 1), (1, 1, -1), (-1, 0, -1))",-2,"(2, 1)",7
1305,"((1, 0, 1), (1, 0, -1), (-1, 1, -1))",0,"(0, 1)",7
1306,"((1, 0, 1), (1, 0, -1), (-1, 0, -1))",2,"(0, 1)",6
1307,"((1, 0, 1), (1, 0, -1), (-1, 0, 0))",0,"(0, 1)",5
1308,"((1, 0, 1), (0, 1, -1), (-1, -1, 0))",2,"(0, 1)",6
1309,"((1, 0, 1), (0, 1, -1), (-1, 1, -1))",0,"(0, 1)",7
1310,"((1, 0, 1), (0, 1, -1), (-1, 0, -1))",2,"(0, 1)",6
1311,"((1, 0, 1), (0, 1, -1), (-1, 0, 0))",2,"(0, 1)",5
1312,"((1, 0, 1), (0, 0, -1), (-1, 1, -1))",2,"(0, 1)",6
1313,"((1, 0, 1), (0, 0, -1), (-1, 1, 0))",0,"(0, 1)",5
1314,"((1, 0, 1), (0, 0, -1), (-1, -1, 1))",2,"(0, 1)",6
1315,"((1, 0, 1), (0, 0, -1), (-1, 0, 1))",2,"(0, 1)",5
1316,"((1, 0, 1), (0, 0, -1), (-1, 0, 0))",2,"(0, 1)",4
1317,"((1, 0, 1), (1, 1, -1), (0, -1, -1))",-2,"(2, 0)",7
1318,"((1, 0, 1), (1, 0, -1), (0, -1, -1))",2,"(0, 1)",6
1319,"((1, 0, 1), (1, 0, -1), (0, -1, 0))",2,"(0, 1)",5
1320,"((1, 0, 1), (0, 1, -1), (0, -1, -1))",2,"(0, 1)",6
1321,"((1, 0, 1), (0, 1, -1), (0, -1, 0))",2,"(0, 1)",5
1322,"((1, 0, 1), (0, 0, -1), (1, -1, -1))",2,"(0, 1)",6
1323,"((1, 0, 1), (0, 0, -1), (1, -1, 0))",2,"(0, 1)",5
1324,"((1, 0, 1), (0, 0, -1), (0, -1, 1))",2,"(0, 1)",5
1325,"((1, 0, 1), (0, 0, -1), (0, -1, 0))",2,"(0, 1)",4
1326,"((1, 0, 1), (1, 0, -1), (0, 0, -1))",2,"(0, 1)",5
1327,"((1, 0, 1), (0, 1, -1), (0, 0, -1))",2,"(0, 1)",5
1328,"((1, 0, 1), (0, 0, -1), (1, 0, -1))",2,"(0, 1)",5
1329,"((1, 0, 1), (0, 0, -1), (0, 1, -1))",2,"(0, 1)",5
1330,"((1, 0, 1), (0, 0, -1), (0, 0, -1))",2,"(0, 1)",4
1331,"((1, 0, 1), (0, 0, -1), (0, 0, 0))",2,"(0, 1)",3
1332,"((1, 0, 0), (1, 1, -1), (-1, -1, 0))",2,"(2, 2)",6
1333,"((1, 0, 0), (1, 1, -1), (-1, 1, -1))",-2,"(0, 2)",7
1334,"((1, 0, 0), (1, 1, -1), (-1, 0, -1))",-2,"(0, 1)",6
1335,"((1, 0, 0), (1, 1, -1), (-1, 0, 0))",-2,"(2, 2)",5
1336,"((1, 0, 0), (1, 0, -1), (-1, 1, -1))",0,"(0, 2)",6
1337,"((1, 0, 0), (1, 0, -1), (-1, 1, 0))",-2,"(0, 2)",5
1338,"((1, 0, 0), (1, 0, -1), (-1, -1, 1))",2,"(0, 1)",6
1339,"((1, 0, 0), (1, 0, -1), (-1, 0, 1))",0,"(1, 1)",5
1340,"((1, 0, 0), (1, 0, -1), (-1, 0, 0))",0,"(0, 2)",4
1341,"((1, 0, 0), (1, 1, -1), (0, -1, -1))",2,"(2, 0)",6
1342,"((1, 0, 0), (1, 1, -1), (0, -1, 0))",2,"(0, 1)",5
1343,"((1, 0, 0), (1, 0, -1), (0, -1, 1))",2,"(0, 1)",5
1344,"((1, 0, 0), (1, 0, -1), (0, -1, 0))",2,"(0, 1)",4
1345,"((1, 0, 0), (1, 1, -1), (0, 0, -1))",-2,"(0, 2)",5
1346,"((1, 0, 0), (1, 0, -1), (0, 1, -1))",-2,"(0, 2)",5
1347,"((1, 0, 0), (1, 0, -1), (0, 0, -1))",2,"(0, 2)",4
1348,"((1, 0, 0), (1, 0, -1), (0, 0, 0))",0,"(2, 0)",3
1349,"((1, 0, 0), (0, 1, -1), (-1, 1, -1))",2,"(0, 1)",6
1350,"((1, 0, 0), (0, 1, -1), (-1, 1, 0))",2,"(0, 1)",5
1351,"((1, 0, 0), (0, 1, -1), (-1, 0, 0))",2,"(0, 1)",4
1352,"((1, 0, 0), (0, 1, -1), (1, -1, -1))",2,"(0, 2)",6
1353,"((1, 0, 0), (0, 1, -1), (1, -1, 0))",2,"(0, 1)",5
1354,"((1, 0, 0), (0, 1, -1), (0, -1, 0))",2,"(0, 1)",4
1355,"((1, 0, 0), (0, 1, -1), (1, 0, -1))",-2,"(0, 2)",5
1356,"((1, 0, 0), (0, 1, -1), (0, 1, -1))",-2,"(0, 2)",5
1357,"((1, 0, 0), (0, 1, -1), (0, 0, -1))",2,"(0, 2)",4
1358,"((1, 0, 0), (0, 1, -1), (0, 0, 0))",2,"(0, 1)",3
1359,"((1, 0, 0), (0, 0, -1), (1, -1, 1))",2,"(0, 1)",5
1360,"((1, 0, 0), (0, 0, -1), (1, -1, 0))",2,"(0, 1)",4
1361,"((1, 0, 0), (0, 0, -1), (1, 1, -1))",-2,"(0, 2)",5
1362,"((1, 0, 0), (0, 0, -1), (1, 0, -1))",2,"(0, 2)",4
1363,"((1, 0, 0), (0, 0, -1), (1, 0, 0))",2,"(0, 1)",3
1364,"((1, 0, 0), (0, 0, -1), (-1, 1, 1))",-2,"(1, 1)",5
1365,"((1, 0, 0), (0, 0, -1), (-1, 1, 0))",2,"(0, 1)",4
1366,"((1, 0, 0), (0, 0, -1), (0, 1, -1))",2,"(0, 2)",4
1367,"((1, 0, 0), (0, 0, -1), (0, 1, 0))",0,"(1, 1)",3
1368,"((1, 0, 0), (0, 0, -1), (-1, 0, 1))",2,"(0, 1)",4
1369,"((1, 0, 0), (0, 0, -1), (0, -1, 1))",2,"(0, 1)",4
1370,"((1, 0, 0), (0, 0, -1), (0, 0, 1))",0,"(1, 1)",3
1371,"((1, 0, 0), (0, 0, -1), (0, 0, 0))",2,"(0, 2)",2
1372,"((1, 1, 0), (1, 0, 0), (-1, -1, 0))",-2,"(0, 2)",5
1373,"((1, 1, 0), (0, 1, 0), (-1, -1, 0))",-2,"(2, 2)",5
1374,"((1, 1, 0), (0, 0, 1), (-1, -1, 0))",-2,"(0, 2)",5
1375,"((1, 1, 0), (0, 0, 0), (-1, -1, 1))",2,"(0, 2)",5
1376,"((1, 1, 0), (0, 0, 0), (-1, -1, 0))",2,"(0, 2)",4
1377,"((1, 1, 0), (1, 0, 0), (-1, 0, -1))",-2,"(0, 2)",5
1378,"((1, 1, 0), (0, 1, 0), (-1, 0, -1))",-2,"(2, 1)",5
1379,"((1, 1, 0), (0, 0, 1), (-1, 0, -1))",-2,"(0, 2)",5
1380,"((1, 1, 0), (0, 0, 0), (-1, 1, -1))",2,"(0, 2)",5
1381,"((1, 1, 0), (0, 0, 0), (-1, 0, -1))",2,"(0, 2)",4
1382,"((1, 1, 0), (0, 0, 0), (-1, 0, 0))",2,"(0, 2)",3
1383,"((1, 0, 1), (1, 0, 0), (-1, -1, 0))",-2,"(0, 1)",5
1384,"((1, 0, 1), (0, 1, 0), (-1, -1, 0))",-2,"(2, 2)",5
1385,"((1, 0, 1), (0, 0, 1), (-1, -1, 0))",-2,"(2, 2)",5
1386,"((1, 0, 1), (0, 0, 0), (-1, -1, 1))",2,"(0, 1)",5
1387,"((1, 0, 1), (0, 0, 0), (-1, -1, 0))",2,"(0, 1)",4
1388,"((1, 0, 1), (1, 0, 0), (-1, 0, -1))",-2,"(2, 1)",5
1389,"((1, 0, 1), (0, 1, 0), (-1, 0, -1))",-2,"(2, 1)",5
1390,"((1, 0, 1), (0, 0, 1), (-1, 0, -1))",-2,"(2, 1)",5
1391,"((1, 0, 1), (0, 0, 0), (-1, 1, -1))",0,"(0, 1)",5
1392,"((1, 0, 1), (0, 0, 0), (-1, 0, -1))",2,"(0, 1)",4
1393,"((1, 0, 1), (0, 0, 0), (-1, 0, 0))",2,"(0, 1)",3
1394,"((1, 0, 0), (1, 1, 0), (-1, -1, 0))",-2,"(2, 2)",5
1395,"((1, 0, 0), (1, 0, 1), (-1, -1, 0))",-2,"(1, 1)",5
1396,"((1, 0, 0), (1, 0, 0), (-1, -1, 1))",-2,"(1, 1)",5
1397,"((1, 0, 0), (1, 0, 0), (-1, -1, 0))",-2,"(0, 1)",4
1398,"((1, 0, 0), (1, 1, 0), (-1, 0, -1))",-2,"(1, 2)",5
1399,"((1, 0, 0), (1, 0, 1), (-1, 0, -1))",-2,"(1, 1)",5
1400,"((1, 0, 0), (1, 0, 0), (-1, 1, -1))",-2,"(0, 2)",5
1401,"((1, 0, 0), (1, 0, 0), (-1, 0, -1))",-2,"(0, 1)",4
1402,"((1, 0, 0), (1, 0, 0), (-1, 0, 0))",-2,"(2, 1)",3
1403,"((1, 0, 0), (0, 1, 1), (-1, -1, 0))",-2,"(2, 2)",5
1404,"((1, 0, 0), (0, 1, 0), (-1, -1, 0))",2,"(2, 2)",4
1405,"((1, 0, 0), (0, 1, 1), (-1, 0, -1))",-2,"(2, 1)",5
1406,"((1, 0, 0), (0, 1, 0), (-1, 1, -1))",0,"(0, 1)",5
1407,"((1, 0, 0), (0, 1, 0), (-1, 0, -1))",0,"(2, 1)",4
1408,"((1, 0, 0), (0, 1, 0), (-1, 0, 0))",0,"(2, 2)",3
1409,"((1, 0, 0), (0, 0, 1), (-1, -1, 1))",2,"(0, 1)",5
1410,"((1, 0, 0), (0, 0, 1), (-1, -1, 0))",2,"(2, 2)",4
1411,"((1, 0, 0), (0, 0, 1), (-1, 1, -1))",0,"(0, 1)",5
1412,"((1, 0, 0), (0, 0, 1), (-1, 0, -1))",0,"(2, 1)",4
1413,"((1, 0, 0), (0, 0, 1), (-1, 0, 0))",0,"(2, 2)",3
1414,"((1, 0, 0), (0, 0, 0), (-1, 1, -1))",2,"(0, 1)",4
1415,"((1, 0, 0), (0, 0, 0), (-1, 1, 0))",0,"(0, 1)",3
1416,"((1, 0, 0), (0, 0, 0), (-1, -1, 1))",2,"(0, 1)",4
1417,"((1, 0, 0), (0, 0, 0), (-1, 0, 1))",2,"(0, 1)",3
1418,"((1, 0, 0), (0, 0, 0), (-1, 0, 0))",2,"(0, 1)",2
1419,"((1, 1, 0), (1, 0, 0), (0, -1, -1))",-2,"(2, 0)",5
1420,"((1, 1, 0), (0, 1, 0), (0, -1, -1))",-2,"(0, 2)",5
1421,"((1, 1, 0), (0, 0, 1), (0, -1, -1))",-2,"(2, 0)",5
1422,"((1, 1, 0), (0, 0, 0), (1, -1, -1))",2,"(0, 2)",5
1423,"((1, 1, 0), (0, 0, 0), (0, -1, -1))",2,"(0, 2)",4
1424,"((1, 1, 0), (0, 0, 0), (0, -1, 0))",0,"(0, 2)",3
1425,"((1, 0, 1), (1, 0, 0), (0, -1, -1))",-2,"(2, 0)",5
1426,"((1, 0, 1), (0, 1, 0), (0, -1, -1))",-2,"(2, 0)",5
1427,"((1, 0, 1), (0, 0, 1), (0, -1, -1))",-2,"(0, 1)",5
1428,"((1, 0, 1), (0, 0, 0), (1, -1, -1))",2,"(0, 1)",5
1429,"((1, 0, 1), (0, 0, 0), (0, -1, -1))",2,"(0, 1)",4
1430,"((1, 0, 1), (0, 0, 0), (0, -1, 0))",2,"(0, 1)",3
1431,"((1, 0, 0), (1, 1, 0), (0, -1, -1))",-2,"(2, 0)",5
1432,"((1, 0, 0), (1, 0, 1), (0, -1, -1))",-2,"(2, 0)",5
1433,"((1, 0, 0), (1, 0, 0), (0, -1, -1))",2,"(2, 0)",4
1434,"((1, 0, 0), (1, 0, 0), (0, -1, 0))",-2,"(2, 0)",3
1435,"((1, 0, 0), (0, 1, 1), (0, -1, -1))",-2,"(2, 0)",5
1436,"((1, 0, 0), (0, 1, 0), (1, -1, -1))",2,"(0, 1)",5
1437,"((1, 0, 0), (0, 1, 0), (0, -1, -1))",2,"(2, 0)",4
1438,"((1, 0, 0), (0, 1, 0), (0, -1, 0))",2,"(0, 1)",3
1439,"((1, 0, 0), (0, 0, 1), (1, -1, -1))",2,"(0, 1)",5
1440,"((1, 0, 0), (0, 0, 1), (0, -1, -1))",2,"(2, 0)",4
1441,"((1, 0, 0), (0, 0, 1), (0, -1, 0))",0,"(1, 1)",3
1442,"((1, 0, 0), (0, 0, 0), (1, -1, -1))",2,"(0, 1)",4
1443,"((1, 0, 0), (0, 0, 0), (1, -1, 0))",2,"(0, 1)",3
1444,"((1, 0, 0), (0, 0, 0), (0, -1, 1))",0,"(1, 1)",3
1445,"((1, 0, 0), (0, 0, 0), (0, -1, 0))",2,"(0, 2)",2
1446,"((1, 1, 0), (0, 0, 0), (0, 0, -1))",-2,"(0, 2)",3
1447,"((1, 0, 1), (0, 0, 0), (0, 0, -1))",2,"(0, 1)",3
1448,"((1, 0, 0), (1, 0, 0), (0, 0, -1))",-2,"(2, 0)",3
1449,"((1, 0, 0), (0, 1, 0), (0, 0, -1))",0,"(0, 2)",3
1450,"((1, 0, 0), (0, 0, 1), (0, 0, -1))",0,"(1, 0)",3
